dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_1,0.75,"random (n=10, test=33%)",anova (10),gradient_boosting,0.8064285714285714,0.6032210834553441,0.6204819277108434,0.5868945868945868,activities_incomplete,activities_complete_majority,activities_incomplete_majority,grades_between_0_2_5,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,attendance_below_mean,partial_presence
turma_1,0.75,"random (n=10, test=33%)",anova (10),svm,0.7828571428571428,0.45907473309608543,0.548936170212766,0.3944954128440367,activities_incomplete,activities_complete_majority,activities_incomplete_majority,grades_between_0_2_5,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,attendance_below_mean,partial_presence
turma_1,0.75,holdout (33/67),anova (10),random_forest,0.7615384615384615,0.5507246376811593,0.48717948717948717,0.6333333333333333,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),anova (10),knn,0.7615384615384615,0.5633802816901409,0.4878048780487805,0.6666666666666666,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),anova (10),tree,0.7384615384615385,0.5142857142857143,0.45,0.6,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),anova (10),naive_bayes,0.6538461538461539,0.48275862068965514,0.3684210526315789,0.7,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),anova (10),logistic_regression,0.7538461538461538,0.6097560975609756,0.4807692307692308,0.8333333333333334,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),anova (10),neural_network,0.7538461538461538,0.5555555555555556,0.47619047619047616,0.6666666666666666,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),anova (10),gradient_boosting,0.7769230769230769,0.4912280701754386,0.5185185185185185,0.4666666666666667,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),anova (10),svm,0.8153846153846154,0.625,0.5882352941176471,0.6666666666666666,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_below_5,grades_below_mean,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),chi2 (5),random_forest,0.8658536585365854,0.7120418848167539,0.7472527472527473,0.68,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,xvalidation (k=10),chi2 (5),knn,0.8682926829268293,0.7127659574468085,0.7613636363636364,0.67,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,xvalidation (k=10),chi2 (5),tree,0.8292682926829268,0.6464646464646464,0.6530612244897959,0.64,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,xvalidation (k=10),chi2 (5),naive_bayes,0.8,0.6583333333333333,0.5642857142857143,0.79,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,xvalidation (k=10),chi2 (5),logistic_regression,0.8658536585365854,0.7120418848167539,0.7472527472527473,0.68,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,xvalidation (k=10),chi2 (5),neural_network,0.848780487804878,0.6836734693877551,0.6979166666666666,0.67,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,xvalidation (k=10),chi2 (5),gradient_boosting,0.8439024390243902,0.6701030927835052,0.6914893617021277,0.65,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,xvalidation (k=10),chi2 (5),svm,0.8121951219512196,0.6130653266331657,0.6161616161616161,0.61,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,"random (n=10, test=33%)",chi2 (5),random_forest,0.8314285714285714,0.6335403726708074,0.6435331230283912,0.6238532110091743,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,"random (n=10, test=33%)",chi2 (5),knn,0.8457142857142858,0.6614420062695925,0.7377622377622378,0.5994318181818182,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,"random (n=10, test=33%)",chi2 (5),tree,0.8107142857142857,0.6142649199417758,0.6187683284457478,0.6098265895953757,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,"random (n=10, test=33%)",chi2 (5),naive_bayes,0.77,0.6438053097345132,0.5388888888888889,0.7994505494505495,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,"random (n=10, test=33%)",chi2 (5),logistic_regression,0.855,0.7045123726346435,0.7311178247734139,0.6797752808988764,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,"random (n=10, test=33%)",chi2 (5),neural_network,0.8671428571428571,0.712962962962963,0.7573770491803279,0.673469387755102,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,"random (n=10, test=33%)",chi2 (5),gradient_boosting,0.8285714285714286,0.6428571428571429,0.6857142857142857,0.6050420168067226,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,"random (n=10, test=33%)",chi2 (5),svm,0.8242857142857143,0.6226993865030674,0.6363636363636364,0.6096096096096096,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,,,,,
turma_1,0.75,holdout (33/67),chi2 (5),random_forest,0.7615384615384615,0.523076923076923,0.4857142857142857,0.5666666666666667,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,,,,,
turma_1,0.75,holdout (33/67),chi2 (5),knn,0.7615384615384615,0.5633802816901409,0.4878048780487805,0.6666666666666666,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,,,,,
turma_1,0.75,holdout (33/67),chi2 (5),tree,0.7384615384615385,0.5142857142857143,0.45,0.6,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,,,,,
turma_1,0.75,holdout (33/67),chi2 (5),naive_bayes,0.6538461538461539,0.48275862068965514,0.3684210526315789,0.7,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,,,,,
turma_1,0.75,holdout (33/67),chi2 (5),logistic_regression,0.7538461538461538,0.6097560975609756,0.4807692307692308,0.8333333333333334,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,,,,,
turma_1,0.75,holdout (33/67),chi2 (5),neural_network,0.7692307692307693,0.5833333333333334,0.5,0.7,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,,,,,
turma_1,0.75,holdout (33/67),chi2 (5),gradient_boosting,0.7769230769230769,0.4912280701754386,0.5185185185185185,0.4666666666666667,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,,,,,
turma_1,0.75,holdout (33/67),chi2 (5),svm,0.8153846153846154,0.625,0.5882352941176471,0.6666666666666666,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,,,,,
turma_1,0.75,xvalidation (k=10),chi2 (10),random_forest,0.8414634146341463,0.644808743169399,0.7108433734939759,0.59,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),chi2 (10),knn,0.8195121951219512,0.5978260869565217,0.6547619047619048,0.55,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),chi2 (10),tree,0.7878048780487805,0.5797101449275363,0.5607476635514018,0.6,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),chi2 (10),naive_bayes,0.7634146341463415,0.622568093385214,0.5095541401273885,0.8,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),chi2 (10),logistic_regression,0.8121951219512196,0.624390243902439,0.6095238095238096,0.64,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),chi2 (10),neural_network,0.7926829268292683,0.5251396648044693,0.5949367088607594,0.47,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),chi2 (10),gradient_boosting,0.8170731707317073,0.6153846153846154,0.631578947368421,0.6,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),chi2 (10),svm,0.7024390243902439,0.26506024096385544,0.3333333333333333,0.22,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",chi2 (10),random_forest,0.8514285714285714,0.670886075949367,0.7186440677966102,0.629080118694362,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",chi2 (10),knn,0.8228571428571428,0.598705501618123,0.6537102473498233,0.5522388059701493,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",chi2 (10),tree,0.7821428571428571,0.5816186556927299,0.5608465608465608,0.603988603988604,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",chi2 (10),naive_bayes,0.7542857142857143,0.6293103448275862,0.49158249158249157,0.874251497005988,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",chi2 (10),logistic_regression,0.8192857142857143,0.6262924667651404,0.6463414634146342,0.6074498567335244,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",chi2 (10),neural_network,0.8378571428571429,0.6523736600306279,0.6513761467889908,0.6533742331288344,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",chi2 (10),gradient_boosting,0.805,0.5991189427312775,0.6257668711656442,0.5746478873239437,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",chi2 (10),svm,0.775,0.430379746835443,0.5219298245614035,0.36615384615384616,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_below_5,grades_below_mean,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),chi2 (10),random_forest,0.7615384615384615,0.5373134328358209,0.4864864864864865,0.6,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,activities_complete_majority,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),chi2 (10),knn,0.7615384615384615,0.5633802816901409,0.4878048780487805,0.6666666666666666,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,activities_complete_majority,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),chi2 (10),tree,0.7384615384615385,0.5142857142857143,0.45,0.6,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,activities_complete_majority,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),chi2 (10),naive_bayes,0.6538461538461539,0.48275862068965514,0.3684210526315789,0.7,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,activities_complete_majority,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),chi2 (10),logistic_regression,0.7538461538461538,0.6097560975609756,0.4807692307692308,0.8333333333333334,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,activities_complete_majority,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),chi2 (10),neural_network,0.7692307692307693,0.5833333333333334,0.5,0.7,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,activities_complete_majority,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),chi2 (10),gradient_boosting,0.7692307692307693,0.4642857142857143,0.5,0.43333333333333335,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,activities_complete_majority,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),chi2 (10),svm,0.8153846153846154,0.625,0.5882352941176471,0.6666666666666666,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,grades_below_5,grades_below_mean,activities_complete_majority,grades_average,grades_between_7_5_10,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),info_gain (5),random_forest,0.8634146341463415,0.6956521739130435,0.7619047619047619,0.64,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,xvalidation (k=10),info_gain (5),knn,0.8414634146341463,0.6368715083798882,0.7215189873417721,0.57,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,xvalidation (k=10),info_gain (5),tree,0.8512195121951219,0.702439024390244,0.6857142857142857,0.72,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,xvalidation (k=10),info_gain (5),naive_bayes,0.8268292682926829,0.6872246696035242,0.6141732283464567,0.78,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,xvalidation (k=10),info_gain (5),logistic_regression,0.8463414634146341,0.676923076923077,0.6947368421052632,0.66,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,xvalidation (k=10),info_gain (5),neural_network,0.8414634146341463,0.6829268292682926,0.6666666666666666,0.7,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,xvalidation (k=10),info_gain (5),gradient_boosting,0.8682926829268293,0.7216494845360825,0.7446808510638298,0.7,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,xvalidation (k=10),info_gain (5),svm,0.8121951219512196,0.6051282051282052,0.6210526315789474,0.59,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,"random (n=10, test=33%)",info_gain (5),random_forest,0.8578571428571429,0.7193229901269393,0.7456140350877193,0.6948228882833788,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,"random (n=10, test=33%)",info_gain (5),knn,0.8435714285714285,0.6562009419152276,0.6943521594684385,0.6220238095238095,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,"random (n=10, test=33%)",info_gain (5),tree,0.8264285714285714,0.6772908366533864,0.6728232189973615,0.6818181818181818,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,"random (n=10, test=33%)",info_gain (5),naive_bayes,0.8035714285714286,0.6625766871165645,0.5613305613305614,0.8083832335329342,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,"random (n=10, test=33%)",info_gain (5),logistic_regression,0.855,0.6992592592592592,0.7151515151515152,0.6840579710144927,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,"random (n=10, test=33%)",info_gain (5),neural_network,0.8607142857142858,0.7093889716840537,0.7300613496932515,0.6898550724637681,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,"random (n=10, test=33%)",info_gain (5),gradient_boosting,0.84,0.654320987654321,0.6838709677419355,0.6272189349112426,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,"random (n=10, test=33%)",info_gain (5),svm,0.8235714285714286,0.6182380216383307,0.6644518272425249,0.5780346820809249,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,,,,,
turma_1,0.75,holdout (33/67),info_gain (5),random_forest,0.8,0.5806451612903225,0.5625,0.6,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,,,,,
turma_1,0.75,holdout (33/67),info_gain (5),knn,0.7615384615384615,0.5633802816901409,0.4878048780487805,0.6666666666666666,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,,,,,
turma_1,0.75,holdout (33/67),info_gain (5),tree,0.7384615384615385,0.5142857142857143,0.45,0.6,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,,,,,
turma_1,0.75,holdout (33/67),info_gain (5),naive_bayes,0.6538461538461539,0.48275862068965514,0.3684210526315789,0.7,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,,,,,
turma_1,0.75,holdout (33/67),info_gain (5),logistic_regression,0.7538461538461538,0.6097560975609756,0.4807692307692308,0.8333333333333334,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,,,,,
turma_1,0.75,holdout (33/67),info_gain (5),neural_network,0.7615384615384615,0.5507246376811593,0.48717948717948717,0.6333333333333333,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,,,,,
turma_1,0.75,holdout (33/67),info_gain (5),gradient_boosting,0.7769230769230769,0.4727272727272728,0.52,0.43333333333333335,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,,,,,
turma_1,0.75,holdout (33/67),info_gain (5),svm,0.8153846153846154,0.625,0.5882352941176471,0.6666666666666666,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,,,,,
turma_1,0.75,xvalidation (k=10),info_gain (10),random_forest,0.848780487804878,0.6555555555555554,0.7375,0.59,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),info_gain (10),knn,0.8219512195121951,0.6054054054054056,0.6588235294117647,0.56,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),info_gain (10),tree,0.8121951219512196,0.6384976525821596,0.6017699115044248,0.68,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),info_gain (10),naive_bayes,0.7634146341463415,0.6196078431372548,0.5096774193548387,0.79,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),info_gain (10),logistic_regression,0.8195121951219512,0.6407766990291262,0.6226415094339622,0.66,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),info_gain (10),neural_network,0.8097560975609757,0.5714285714285714,0.6341463414634146,0.52,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),info_gain (10),gradient_boosting,0.824390243902439,0.64,0.64,0.64,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,xvalidation (k=10),info_gain (10),svm,0.7195121951219512,0.31137724550898205,0.3880597014925373,0.26,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",info_gain (10),random_forest,0.8421428571428572,0.6636225266362253,0.6876971608832808,0.6411764705882353,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",info_gain (10),knn,0.8157142857142857,0.5838709677419356,0.6581818181818182,0.5246376811594203,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",info_gain (10),tree,0.8135714285714286,0.626609442060086,0.6151685393258427,0.6384839650145773,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",info_gain (10),naive_bayes,0.7278571428571429,0.5907626208378088,0.45757071547420963,0.8333333333333334,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",info_gain (10),logistic_regression,0.8271428571428572,0.6430678466076697,0.6228571428571429,0.6646341463414634,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",info_gain (10),neural_network,0.8271428571428572,0.6420118343195267,0.6363636363636364,0.6477611940298508,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",info_gain (10),gradient_boosting,0.7842857142857143,0.5746478873239437,0.56353591160221,0.5862068965517241,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,"random (n=10, test=33%)",info_gain (10),svm,0.7792857142857142,0.45694200351493847,0.5306122448979592,0.4012345679012346,activities_incomplete,activities_incomplete_majority,grades_between_0_2_5,grades_average,activities_complete_majority,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),info_gain (10),random_forest,0.8307692307692308,0.6333333333333333,0.6333333333333333,0.6333333333333333,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),info_gain (10),knn,0.7615384615384615,0.5633802816901409,0.4878048780487805,0.6666666666666666,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),info_gain (10),tree,0.7384615384615385,0.5142857142857143,0.45,0.6,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),info_gain (10),naive_bayes,0.6538461538461539,0.48275862068965514,0.3684210526315789,0.7,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),info_gain (10),logistic_regression,0.7538461538461538,0.6097560975609756,0.4807692307692308,0.8333333333333334,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
turma_1,0.75,holdout (33/67),info_gain (10),neural_network,0.7615384615384615,0.5633802816901409,0.4878048780487805,0.6666666666666666,grades_between_0_2_5,activities_incomplete,activities_incomplete_majority,activities_complete_majority,grades_average,grades_between_7_5_10,grades_below_5,grades_below_mean,partial_presence,attendance_below_mean
