sheet_name ,ratio ,recall              ,precision           ,f1                 ,accuracy            ,TP  ,FP  ,TN  ,FN
turma_1    , 1.0  ,1.0                 ,0.6829268292682927  ,0.8115942028985507 ,0.8433734939759037  ,280 ,130 ,420 ,  0
turma_1    , 0.75 ,0.9964285714285714  ,0.6804878048780488  ,0.808695652173913  ,0.8409638554216867  ,279 ,131 ,419 ,  1
turma_1    , 0.5  ,0.9964285714285714  ,0.6804878048780488  ,0.808695652173913  ,0.8409638554216867  ,279 ,131 ,419 ,  1
turma_1    , 0.25 ,0.9464285714285714  ,0.6527093596059114  ,0.772594752186589  ,0.8120481927710843  ,265 ,141 ,409 , 15
turma_2    , 1.0  ,0.39285714285714285 ,0.2391304347826087  ,0.2972972972972973 ,0.44086021505376344 ,110 ,350 ,300 ,170
turma_2    , 0.75 ,0.3964285714285714  ,0.24130434782608695 ,0.3                ,0.443010752688172   ,111 ,349 ,301 ,169
turma_2    , 0.5  ,0.4                 ,0.24347826086956523 ,0.3027027027027027 ,0.44516129032258067 ,112 ,348 ,302 ,168
turma_2    , 0.25 ,0.3892857142857143  ,0.23799126637554585 ,0.2953929539295393 ,0.44086021505376344 ,109 ,349 ,301 ,171
